Re,log10Re,CD_clean,CD_noisy
4.083366522928123,0.6110183639398998,6.077503247685581,5.992628629835715
4.178640973727454,0.6210350584307178,5.943494152978656,5.896468806838723
4.276138399350169,0.6310517529215359,5.812540511702784,5.745603332771499
4.375910666976019,0.6410684474123539,5.68457265846929,5.480458164831946
4.478010853966853,0.6510851419031719,5.559522516284304,5.7492562373160485
4.582493276102989,0.66110183639399,5.437323560332821,5.496998171122813
4.68941351647839,0.671118530884808,5.317910782588498,5.223292516112223
4.798828455070055,0.681135225375626,5.201220657230333,5.239862054851998
4.910796298997313,0.6911519198664441,5.087191106847885,5.031428208398297
5.025376613487145,0.7011686143572621,4.975761469417016,4.949435034755215
5.142630353562005,0.7111853088480802,4.866872466028586,4.911156604792152
5.262619896466972,0.7212020033388982,4.760466169352977,4.873880049968962
5.385409074853531,0.7312186978297162,4.656485972823589,4.833377042653064
5.511063210737586,0.7412353923205343,4.554876560523002,4.748903990779794
5.639649150249796,0.7512520868113522,4.455583877755742,4.427863606639031
5.771235299196735,0.7612687813021702,4.3585551022919615,4.304100557998257
5.905891659451753,0.7712854757929883,4.263738616266822,4.274355059142537
6.04368986619493,0.7813021702838063,4.171083978720548,4.18446723663438
6.1847032260219335,0.7913188647746243,4.0805418987645865,4.005641318886799
6.329006755942035,0.8013355592654424,3.99206420935959,3.9301397795857382
6.476677223286034,0.8113522537562604,3.90560384169127,3.9850119658618257
6.627793186545347,0.8213689482470784,3.8211148001304833,3.977952553942335
6.7824350371639515,0.8313856427378965,3.738552137764244,3.7173825069914095
6.940685042305435,0.8414023372287145,3.6578719324846376,3.598617588521479
7.102627388617909,0.8514190317195326,3.5790312636229067,3.5536764034299435
7.268348227020044,0.8614357262103506,3.501988189116301,3.4148647323854426
7.437935718532086,0.8714524207011686,3.4267017231955186,3.4033254691018078
7.611480081176202,0.8814691151919867,3.3531318145808866,3.3885445868468573
7.789073637971122,0.8914858096828047,3.281239325175683,3.274566682065852
7.970810866046621,0.9015025041736227,3.210986009245243,3.3100912940325538
8.156788446903942,0.9115191986644408,3.1423344930707993,3.1541880097767456
8.347105317848907,0.9215358931552587,3.0752482550672267,3.11223730474006
8.541862724625108,0.9315525876460767,3.0096916063540915,2.9984987489372217
8.741164275275125,0.9415692821368948,2.9456296717697072,3.0425162703540582
8.945115995258464,0.9515859766277128,2.8830283713180624,2.7949269450501273
9.153826383855526,0.9616026711185308,2.821854402038771,2.8004371380375943
9.367406471887614,0.9716193656093489,2.7620752202903924,2.6810298101046
9.585969880783667,0.9816360601001669,2.703659024437703,2.7595080700348515
9.809632883025182,0.991652754590985,2.64657473793369,2.7028357752041456
10.038514464001434,1.001669449081803,2.5907919927873015,2.5573858290343527
10.272736385307937,1.011686143572621,2.5362811134081182,2.641417150735708
10.512423249521802,1.021702838063439,2.483013100819388,2.464560427835492
10.757702566488462,1.0317195325542572,2.430959617230995,2.3468862693810997
11.008704821154982,1.0417362270450752,2.3800929709641827,2.3633606493300814
11.265563542986147,1.0517529215358932,2.330386101719992,2.3513607715375127
11.528415377000135,1.0617696160267112,2.2818125661835795,2.268441600056738
11.797400156461624,1.0717863105175292,2.2343465239567735,2.3608954758884177
12.072660977271026,1.0818030050083471,2.187962723811364,2.234751576470173
12.354344274089367,1.0918196994991654,2.1426364902558253,2.2353740527617543
12.642599898239334,1.1018363939899833,2.0983437104083236,2.171045310479732
12.937581197423981,1.1118530884808013,2.055060821169019,1.968451070032953
13.239445097305403,1.1218697829716193,2.0127647966848494,1.9937563160563412
13.548352184986856,1.1318864774624373,1.9714331361001178,1.8369574587382174
13.864466794442713,1.1419031719532553,1.9310438515863741,1.8998383405224082
14.18795709394169,1.1519198664440735,1.8915754566452156,1.9443080526912433
14.51899517550985,1.1619365609348915,1.8530069546777914,1.8139450540518605
14.857757146481024,1.1719532554257095,1.8153178278149216,1.7864230310098306
15.204423223183278,1.1819699499165275,1.7784880260018978,1.7929886687972911
15.559177826811322,1.1919866444073455,1.742497956332152,1.7767953911899208
15.922209681535842,1.2020033388981637,1.7073284726241225,1.6921198729764797
16.29371191490193,1.2120200333889817,1.6729608652357701,1.6622617712767154
16.67388216057011,1.2220367278797997,1.6393768511113254,1.6725324980127119
17.06292266345446,1.2320534223706177,1.6065585640549764,1.6167625679535034
17.461040387313925,1.2420701168614356,1.5744885452263186,1.5632590263957324
17.868447124853947,1.2520868113522536,1.5431497338525104,1.555282883361731
18.28535961039703,1.2621035058430718,1.5125254581521965,1.5154038511269554
18.711999635182167,1.2721202003338898,1.48259942646637,1.4920373921248458
19.148594165354506,1.2821368948247078,1.4533557185914479,1.5260682381488584
19.595375462707946,1.2921535893155258,1.4247787773099636,1.4139074330019754
20.05258120824495,1.3021702838063438,1.3968534001143573,1.3780041605299085
20.520454628619316,1.312186978297162,1.3695647311194674,1.4179662030803957
20.99924462552911,1.32220367278798,1.3428982531594231,1.3192061491047578
21.489205908128696,1.332220367278798,1.3168397800647258,1.3734602520368875
21.99059912853022,1.342237061769616,1.2913754491154181,1.2851058921350633
22.503691020466626,1.352253756260434,1.2664917136663238,1.2688296421099283
23.028754541190047,1.362270450751252,1.2421753359404353,1.2649577098549745
23.566069016681023,1.3722871452420702,1.2184133799866097,1.2553651070936798
24.115920290245707,1.3823038397328882,1.1951932047978413,1.2249833551394933
24.678600874580322,1.3923205342237062,1.1725024575864267,1.1665333837242051
25.254410107383528,1.4023372287145242,1.1503290672124709,1.139791223699021
25.84365431059962,1.4123539232053421,1.1286612377622183,1.1384657104318416
26.446646953377268,1.4223706176961604,1.107487442272802,1.111217434291074
27.06370881883038,1.4323873121869783,1.0867964166000739,1.06934591381466
27.69516817469004,1.4424040066777963,1.0665771534262416,1.0775289829486323
28.34136094793798,1.4524207011686143,1.046818896404146,1.0728354764959247
29.00263090351476,1.4624373956594323,1.02751113443504,1.0317883217680084
29.67932982719762,1.4724540901502503,1.008643596076842,1.0480815535485786
30.371817712745262,1.4824707846410685,0.9902062440798813,1.0003633373390513
31.080462953409135,1.4924874791318865,0.9721892700472322,0.9684022768592894
31.805642537913247,1.5025041736227045,0.9545830892167894,0.9569746751971957
32.5477422510065,1.5125208681135225,0.9373783353623196,0.9242524639896649
33.30715687869443,1.5225375626043405,0.9205658558107692,0.8968314133951509
34.08429041825953,1.5325542570951585,0.904136706573176,0.9149078795437972
34.87955629318178,1.5425709515859767,0.8880821475866015,0.86913823822539
35.69337757307372,1.5525876460767947,0.8723936380645488,0.8645793471337959
36.52618719874729,1.5626043405676127,0.8570628319533883,0.8551515806874194
37.37842821253185,1.5726210350584306,0.8420815734923836,0.8501888017162337
38.250553993966115,1.5826377295492486,0.8274418928749478,0.8369815115530308
39.143028500989324,1.5926544240400669,0.8131360020088237,0.8142382798795668
40.056326516759924,1.6026711185308848,0.7991562903729372,0.7605708738634891
40.99093390223321,1.6126878130217028,0.7854953209687106,0.7814383810213997
41.947347854632085,1.6227045075125208,0.7721458263636918,0.7571750884001834
42.926077171948606,1.6327212020033388,0.7591007048253869,0.7569876046940394
43.92764252361692,1.6427378964941568,0.7463530165432467,0.7648499983404344
44.952576727501686,1.652754590984975,0.7338959799367873,0.7486624127348389
46.00142503334917,1.662771285475793,0.7217229680478943,0.7256984034231863
47.074745412852145,1.672787979966611,0.7098275050153756,0.7188025603937375
48.1731088564824,1.682804674457429,0.6982032626299022,0.6722229760829502
49.29709967724922,1.692821368948247,0.6868440569674947,0.6901901459851711
50.44731582154527,1.7028380634390652,0.6757438450997668,0.6862940779765974
51.62436918724499,1.7128547579298832,0.6648967218791791,0.6531591789354655
52.82888594922542,1.7228714524207012,0.6542969167975864,0.660921470279346
54.061506892481745,1.7328881469115192,0.6439387909164149,0.6378080710209857
55.322887753015415,1.7429048414023371,0.6338168338668296,0.6496702844020122
56.61369956667596,1.7529215358931551,0.6239256609183016,0.6412149340099998
57.93462902614208,1.7629382303839733,0.6142600101140095,0.6060476134010452
59.286378846231855,1.7729549248747913,0.6048147394715598,0.6269346680870775
60.66966813773669,1.7829716193656093,0.5955848242475255,0.592754600743976
62.08523278997751,1.7929883138564273,0.5865653542643595,0.6168019852702289
63.533825862286896,1.8030050083472453,0.5777515312982523,0.5706516262894055
65.01621798462551,1.8130217028380635,0.5691386665265494,0.5700458211154417
66.53319776754563,1.8230383973288815,0.5607221780333667,0.5637106789067464
68.08557222172043,1.8330550918196995,0.5524975883720793,0.5421272632269485
69.67416718726152,1.8430717863105175,0.5444605221833873,0.5209754962102126
71.2998277730536,1.8530884808013355,0.5366067038676895,0.5258798829115641
72.96341880633987,1.8631051752921535,0.5289319553105277,0.5432079037530477
74.66582529279727,1.8731218697829717,0.5214321936598928,0.5171477599062566
76.40795288734611,1.8831385642737897,0.5141034291542084,0.5099044044799986
78.19072837594538,1.8931552587646077,0.5069417629998362,0.526165018776153
80.0151001686288,1.9031719532554257,0.49994338529697674,0.5061119091619958
81.882038804045,1.9131886477462436,0.49310457301285904,0.5017623595952944
83.79253746576953,1.9232053422370616,0.48642168800114305,0.4967514442703742
85.74761251066387,1.9332220367278798,0.47989117506647977,0.4690046281789845
87.74830400956196,1.9432387312186978,0.4735095600732007,0.4749860361712056
89.79567630057267,1.9532554257095158,0.4672734480971291,0.46902825721796104
91.89081855529163,1.9632721202003338,0.4611795216195312,0.4593478709042173
94.03484535822443,1.9732888146911518,0.45522453876224567,0.4427851662273547
96.22889729972897,1.98330550918197,0.4494053315630528,0.4546159589295682
98.47414158279238,1.993322203672788,0.4437188042903666,0.42532152569567866
100.77177264396599,2.003338898163606,0.43816193179635066,0.4278972571949973
103.12301278878753,2.013355592654424,0.43273175790758545,0.4239760999548637
105.52911284202958,2.023372287145242,0.4274253938524284,0.42302150512914416
107.99135281311972,2.03338898163606,0.42224001672423,0.43111859052214047
110.51104257708654,2.043405676126878,0.41717286797959036,0.4344509211556079
113.08952257139363,2.053422370617696,0.41222125197085485,0.4299704203447323
115.72816450903245,2.0634390651085144,0.4073825345120701,0.41559393423891483
118.42837210825286,2.0734557595993324,0.4026541414776374,0.4070802553984369
121.19158183932093,2.0834724540901504,0.39803355743291485,0.3747829359934622
124.0192636886994,2.0934891485809684,0.393518324296045,0.404636394029759
126.9129219410586,2.1035058430717863,0.3891060400302922,0.41467951473249254
129.87409597953362,2.1135225375626043,0.3847943573661947,0.38915096476297406
132.90436110465316,2.1235392320534223,0.38058098255285283,0.3828077553620656
136.005329372376,2.1335559265442403,0.3764636741376883,0.38303951408972775
139.17865045168077,2.1435726210350583,0.37244024177402485,0.3792245069374482
142.42601250216535,2.1535893155258763,0.36850854505585673,0.3697514906123268
145.7491430721226,2.1636060100166943,0.3646664923791857,0.36125853936251
149.14981001757036,2.1736227045075123,0.3609120398293186,0.3641761211865384
152.62982244272473,2.1836393989983307,0.35724319009353595,0.34499163125968957
156.19103166241592,2.1936560934891487,0.3536579913985526,0.3370146116421244
159.8353321869612,2.2036727879799667,0.3501545364722025,0.36206800744492623
163.56466273001553,2.2136894824707847,0.34673096152880006,0.3427603603911377
167.38100723993853,2.2237061769616027,0.34338544527763426,0.34953166252955026
171.2863959552255,2.2337228714524207,0.34011620795406977,0.3533347732690647
175.28290648456405,2.2437395659432386,0.3369215103727395,0.3471999778344404
179.37266491209118,2.2537562604340566,0.3337996530023244,0.32918159564922456
183.55784692843812,2.2637729549248746,0.3307489750614294,0.33343427662162173
187.84067898816562,2.2737896494156926,0.32776785363507305,0.3182127079868609
192.22343949420457,2.2838063439065106,0.32485470281132156,0.324005426216747
196.7084600099326,2.293823038397329,0.32200797283760874,0.33042861778630794
201.29812649953035,2.303839732888147,0.31922614929629184,0.31948173963097715
205.99488059728017,2.313856427378965,0.3165077522990045,0.2939457401140576
210.8012209064783,2.323873121869783,0.3138513356993796,0.2961872850165874
215.71970432865498,2.333889816360601,0.31125548632372246,0.30501803865877936
220.75294742380794,2.343906510851419,0.3087188232192243,0.31900874312236427
225.90362780237342,2.353923205342237,0.30623999691931775,0.3077641936634514
231.174485549675,2.363939899833055,0.303817688725782,0.3048907205761936
236.56832468360838,2.373956594323873,0.30145061000721685,0.2915331322512987
242.08801464633706,2.383973288814691,0.29913750151351104,0.30023258147257875
247.7364918307929,2.393989983305509,0.29687713270594246,0.2799909668975912
253.51676114279368,2.4040066777963274,0.2946683011025512,0.297186478820334
259.43189759960745,2.4140233722871454,0.29250983163843974,0.30113331670252536
265.48504796581716,2.4240400667779634,0.290400576040657,0.28446488027255085
271.67943242735197,2.4340567612687813,0.2883394122173374,0.2961562654086748
278.01834630457813,2.4440734557595993,0.2863252436607665,0.28117213814634534
284.5051618053608,2.4540901502504173,0.28435699886405824,0.28540467492764027
291.1433298190279,2.4641068447412353,0.2824336307511313,0.2814738072182897
297.93638175219246,2.4741235392320533,0.2805541161196836,0.28121248910777524
304.8879314074081,2.4841402337228713,0.27871745509686646,0.2893571715745471
312.00167690565814,2.4941569282136893,0.27692267060737075,0.28302338758878837
319.28140265370126,2.5041736227045073,0.2751688078536402,0.2705066127869411
326.7309813573194,2.5141903171953257,0.2734549338079371,0.25455261974319754
334.35437608153904,2.5242070116861437,0.27178013671598966,0.27785988132432593
342.15564235892396,2.5342237061769617,0.2701435256119556,0.2753026559367219
350.1389303470575,2.5442404006677797,0.268544229844446,0.2696554089879582
358.3084870363649,2.5542570951585977,0.26698139861335624,0.26325573480850095
366.6686585094487,2.5642737896494157,0.2654542005172582,0.2760618023944616
375.22389225314026,2.5742904841402336,0.2639618231111113,0.2521679305560748
383.97873952449663,2.5843071786310516,0.26250347247405975,0.2573559215115713
392.9378577720015,2.5943238731218696,0.2610783727870837,0.25150759675359247
402.1060131132584,2.6043405676126876,0.25968576592028136,0.2620963450932804
411.48808287049457,2.6143572621035056,0.2583249110295613,0.2553119221656217
421.0890581652239,2.624373956594324,0.25699508416253114,0.27055922289543294
430.91404657344805,2.634390651085142,0.2556955778733727,0.2558094035234966
440.96827484281306,2.64440734557596,0.25442570084649907,0.2529067348587366
451.2570916731599,2.654424040066778,0.25318477752879254,0.25680975311698445
461.7859705619533,2.664440734557596,0.25197214777022914,0.24735981769396803
472.5605127161014,2.674457429048414,0.25078716647269733,0.24399140324852214
483.58645003171415,2.684474123539232,0.24962920324682517,0.2529680311187161
494.86964814338677,2.69449081803005,0.24849764207663208,0.245459644126818
506.4161095446303,2.704507512520868,0.2473918809918285,0.2534280854494284
518.2319767811085,2.714524207011686,0.24631133174758746,0.24837283419115272
530.3235357183812,2.724540901502504,0.2452554195116193,0.245969241725558
542.6972188858915,2.7345575959933224,0.24422358255838167,0.2446415124036242
555.3596088989733,2.7445742904841404,0.2432152719702636,0.24269047229239038
568.3174419607086,2.7545909849749584,0.24222995134558314,0.24469784170026615
581.5776114454845,2.7646076794657763,0.24126709651324474,0.23887115751919175
595.1471715661671,2.7746243739565943,0.2403261952539038,0.22856400220201983
609.0333411268367,2.7846410684474123,0.23940674702749057,0.2398723937258186
623.2435073630853,2.7946577629382303,0.23850826270694736,0.23576185716919879
637.7852298719154,2.8046744574290483,0.23763026431803955,0.2294503142244535
652.666244633333,2.8146911519198663,0.23677228478510004,0.2413933988182142
667.8944681257743,2.8247078464106843,0.23593386768257285,0.23369104535385174
683.4780015375544,2.8347245409015023,0.235114566992224,0.22485631565690206
699.4251350765792,2.8447412353923207,0.2343139468658897,0.233875982022137
715.74435238061,2.8547579298831387,0.2335315813936369,0.22959210366342808
732.4443350304374,2.8647746243739567,0.23276705437721174,0.22286545095216034
749.5339671683494,2.8747913188647747,0.23201995910865625,0.23383079747028732
767.022340224364,2.8848080133555927,0.23128989815397555,0.2252153055259765
784.918757752735,2.8948247078464107,0.23057648314174,0.23471746845479036
803.2327403813039,2.9048414023372287,0.22987933455651088,0.22472147767042563
821.9740308763323,2.9148580968280466,0.2291980815369787,0.23479651049524036
841.1525993255094,2.9248747913188646,0.22853236167870802,0.23096293756968328
860.7786484418891,2.9348914858096826,0.22788182084138295,0.22850057636574422
880.8626189915823,2.9449081803005006,0.22724611296045152,0.2229520966205813
901.4151953480899,2.954924874791319,0.2266248998630688,0.23175121534276902
922.4473111762269,2.964941569282137,0.22601785108824082,0.22886316453345268
943.9701552486745,2.974958263772955,0.22542464371107374,0.22338230061028813
965.9951773982377,2.984974958263773,0.22484496217103508,0.2281087964676676
988.5340946089864,2.994991652754591,0.22427849810413594,0.21852809761454958
1011.5988972495167,3.005008347245409,0.22372495017894478,0.21656706137997087
1035.2018554516485,3.015025041736227,0.22318402393634584,0.22265080122460193
1059.3555256379534,3.025041736227045,0.22265543163295734,0.22305129504229454
1084.0727572015842,3.035058430717863,0.22213889208812623,0.22451525949818313
1109.3666993419615,3.045075125208681,0.22163413053441822,0.22199454542479255
1135.2508080599516,3.055091819699499,0.22114087847152403,0.2280001901361293
1161.7388533162584,3.065108514190317,0.22065887352350413,0.2135398464754188
1188.8449263568402,3.0751252086811354,0.22018785929929657,0.22331632288771694
1216.5834472092367,3.0851419031719534,0.21972758525641398,0.22096708524472386
1244.9691723538167,3.0951585976627713,0.21927780656775686,0.2267124806942922
1274.0172025740017,3.1051752921535893,0.21883828399147395,0.21952169368527702
1303.7429909896587,3.1151919866444073,0.2184087837437994,0.22013587182156427
1334.1623512779302,3.1252086811352253,0.2179890773748003,0.2275875939686904
1365.2914660858753,3.1352253756260433,0.21757894164696873,0.2219103452380874
1397.146895639397,3.1452420701168613,0.2171781584165938,0.22048228373813059
1429.7455865530358,3.1552587646076793,0.21678651451785141,0.2146721246152361
1463.104880845317,3.1652754590984973,0.21640380164955034,0.2171555343737949
1497.242525164446,3.1752921535893153,0.21602981626447484,0.2071055554595989
1532.1766802292627,3.1853088480801337,0.21566435946126555,0.2111153220416488
1567.925930490468,3.1953255425709517,0.2153072368787815,0.21878979560721165
1604.509294017284,3.2053422370617697,0.214958258592888,0.20539708402865683
1641.9462326147773,3.2153589315525877,0.21461723901561536,0.21511564450030762
1680.2566621772517,3.2253756260434057,0.2142839967966366,0.21437953684809993
1719.4609632832078,3.2353923205342237,0.21395835472701114,0.2160396281201009
1759.579992037507,3.2454090150250416,0.21364013964514494,0.20458020796279655
1800.6350911665097,3.2554257095158596,0.2133291823449172,0.20249813446912754
1842.6481013720872,3.2654424040066776,0.21302531748592607,0.21893443790990808
1885.641372950551,3.2754590984974956,0.21272838350580608,0.2133172145310325
1929.637777682677,3.2854757929883136,0.21243822253457167,0.21461657510418586
1974.6607210011562,3.295492487479132,0.21215468031094234,0.22072907887908674
2020.734154441926,3.30550918196995,0.21187760610060571,0.21279841583545447
2067.8825883860454,3.315525876460768,0.21160685261637632,0.20121616852842994
2116.131105098844,3.325542570951586,0.2113422759402084,0.2096933393255741
2165.505372073316,3.335559265442404,0.21108373544702302,0.2154023732571861
2216.0316556848443,3.345575959933222,0.21083109373030967,0.20858884803944028
2267.736835164522,3.35559265442404,0.2105842165294644,0.2089897155352807
2320.648416898503,3.365609348914858,0.2103429726588275,0.2071796380283186
2374.79454906099,3.375626043405676,0.21010723393838368,0.21781751573680352
2430.2040365886455,3.385642737896494,0.20987687512609066,0.2164003848273631
2486.9063565043875,3.395659432387312,0.20965177385180078,0.2001660666507318
2544.9316735987313,3.4056761268781304,0.20943181055274282,0.21940226666030738
2604.310856476998,3.4156928213689484,0.20921686841053178,0.20516809061440736
2665.07549398097,3.4257095158597664,0.2090068332896744,0.21960159376115312
2727.2579119936727,3.4357262103505843,0.20880159367754073,0.20194280419302382
2790.8911906362673,3.4457429048414023,0.20860104062577145,0.21434600084194286
2856.009181866182,3.4557595993322203,0.20840506769309236,0.2054538957554863
2922.6465274858515,3.4657762938230383,0.20821357088950818,0.20740299021893147
2990.838677571637,3.4757929883138563,0.20802644862184858,0.2126205781025096
3060.621909332743,3.4858096828046743,0.2078436016406404,0.20400028065336057
3132.033346410152,3.4958263772954923,0.20766493298828081,0.209301917654592
3205.1109786258457,3.5058430717863103,0.20749034794848675,0.2090852443743494
3279.893682192834,3.5158597662771287,0.20731975399699767,0.2134940787791199
3356.421240396705,3.5258764607679467,0.20715306075350817,0.21423074123460512
3434.73436475976,3.5358931552587647,0.20699017993480964,0.21671361807414274
3514.874716698928,3.5459098497495827,0.20683102530911904,0.2084022697550668
3596.8849296890194,3.5559265442404007,0.20667551265157555,0.20878733172418568
3680.8086319431027,3.5659432387312187,0.20652355970088543,0.20358785894406992
3766.690469622064,3.5759599332220366,0.20637508611709682,0.2024184535790313
3854.5761305856986,3.5859766277128546,0.20623001344048733,0.19941839108262605
3944.5123686979755,3.5959933222036726,0.2060882650515475,0.20492240580606275
4036.547028699395,3.6060100166944906,0.20594976613204477,0.20675504203158585
4130.72907165968,3.6160267111853086,0.2058144436271529,0.20591846761936486
4227.108601024342,3.626043405676127,0.20568222620863344,0.20863028046832022
4325.736889268946,3.636060100166945,0.20555304423905604,0.19858378902080093
4426.666405175339,3.646076794657763,0.20542682973704546,0.21432491410916554
4529.950841744237,3.656093489148581,0.20530351634354502,0.2068797809690324
4635.645144759109,3.666110183639399,0.20518303928908546,0.21079071061774857
4743.805542016517,3.676126878130217,0.20506533536205115,0.2068352928667019
4854.489573238469,3.686143572621035,0.20495034287793515,0.20045929250218006
4967.756120682689,3.696160267111853,0.20483800164957605,0.20316926179951067
5083.665440467105,3.706176961602671,0.20472825295837124,0.18784696841527315
5202.279194625213,3.716193656093489,0.20462103952646143,0.20571500345049695
5323.660483909352,3.726210350584307,0.2045163054898828,0.2041619500069675
5447.873881359374,3.7362270450751254,0.2044139963726847,0.21061292497309342
5574.985466654523,3.7462437395659434,0.20431405906201117,0.19534487492016236
5705.062861266869,3.7562604340567614,0.20421644178414647,0.2038152317651177
5838.175264434903,3.7662771285475793,0.204121094081526,0.20256259097225982
5974.393489976511,3.7762938230383973,0.20402796679071533,0.19758482773579308
6113.790003960869,3.7863105175292153,0.2039370120213605,0.19645171002670458
6256.438963259317,3.7963272120200333,0.2038481831361164,0.19785756293891688
6402.416254995702,3.8063439065108513,0.203761434731559,0.2087733940184168
6551.799536917211,3.8163606010016693,0.20367672262009034,0.20869376426783365
6704.66827870713,3.8263772954924873,0.2035940038128463,0.19626489447146156
6861.103804261535,3.8363939899833053,0.2035132365036193,0.20266493377180805
7021.189334952389,3.8464106844741233,0.20343438005380843,0.20584196553071976
7185.010033900093,3.8564273789649417,0.20335739497841385,0.20501302867594368
7352.653051278959,3.8664440734557597,0.20328224293309127,0.19556525602696312
7524.207570679851,3.8764607679465777,0.2032088867022868,0.20015224722826738
7699.764856554507,3.8864774624373957,0.20313729018847296,0.19584600422278373
7879.418302766868,3.8964941569282137,0.20306741840250989,0.20822741774983808
8063.263482277227,3.9065108514190316,0.20299923745515702,0.21617036485978103
8251.398197985623,3.9165275459098496,0.20293271454976403,0.2026797031721235
8443.922534761528,3.9265442404006676,0.20286781797617165,0.1919855701120358
8640.938912687508,3.9365609348914856,0.2028045171058556,0.20695472355461575
8842.552141545182,3.9465776293823036,0.2027427823883501,0.2106337141187986
9048.869476572469,3.9565943238731216,0.20268258534899025,0.21017511317415666
9260.000675521786,3.96661101836394,0.2026238985880147,0.203457900254282
9476.058057049499,3.976627712854758,0.20256669578107528,0.20524976849847634
9697.15656046784,3.986644407345576,0.20251095168120117,0.20299117312086115
9923.413806890872,3.996661101836394,0.2024566421222708,0.20610367500891305
10154.950161807174,4.006677796327212,0.20240374402404737,0.20716738848161895
10391.888799112494,4.01669449081803,0.2023522353988376,0.19854003278340263
10634.355766636436,4.026711185308848,0.20230209535983895,0.19933580096229192
10882.480053198018,4.036727879799666,0.20225330413124257,0.20052570963332164
11136.393657225812,4.046744574290484,0.2022058430601661,0.20104164521299975
